Year,Month,Day,Category,Product,Sales,IsFestival,IsWeekend,Season
2018,august,tuesday,beauty,foundation,15,True,True,rainy
2018,august,tuesday,beauty,compact,13,True,False,rainy
2018,august,tuesday,beauty,kajal,30,True,True,rainy
2018,august,tuesday,beauty,nailpolish,22,False,True,rainy
2018,august,tuesday,beauty,perfume,10,False,False,rainy
2018,august,tuesday,beauty,shampoo,34,False,True,rainy
2018,august,tuesday,beauty,conditioner,28,False,True,rainy
2018,august,wednesday,electronics,mobile,34,True,False,rainy
2018,august,wednesday,electronics,laptop,14,False,False,rainy
2018,august,wednesday,electronics,headphones,29,False,False,rainy
2018,august,wednesday,electronics,camera,18,True,True,rainy
2018,august,wednesday,electronics,television,16,True,False,rainy
2018,august,wednesday,electronics,printer,6,False,False,rainy
2018,august,wednesday,electronics,speaker,9,True,True,rainy
2018,august,wednesday,electronics,smartwatch,10,False,True,rainy
2018,august,wednesday,electronics,tablet,20,True,True,rainy
2018,august,wednesday,electronics,heater,4,False,False,rainy
2018,august,wednesday,beverages,coffee power,39,True,True,rainy
2018,august,wednesday,beverages,softdrink,32,False,False,rainy
2018,august,wednesday,beverages,juice,38,True,True,rainy
2018,august,wednesday,beverages,energydrink,17,False,False,rainy
2018,august,wednesday,beverages,milk,12,True,False,rainy
2018,august,wednesday,clothing,saree,10,False,False,rainy
2018,august,wednesday,clothing,kurta,15,False,False,rainy
2018,august,wednesday,clothing,lehenga,13,True,False,rainy
2018,august,wednesday,clothing,jeans,20,False,False,rainy
2018,august,wednesday,clothing,shirt,40,True,False,rainy
2018,august,wednesday,clothing,tshirt,66,True,True,rainy
2018,august,wednesday,clothing,trouser,24,True,False,rainy
2018,august,wednesday,clothing,jacket,12,False,True,rainy
2018,august,wednesday,clothing,blazer,5,False,False,rainy
2018,august,wednesday,clothing,suit,5,False,False,rainy
2018,august,wednesday,travel,powerbank,53,True,True,rainy
2018,august,wednesday,travel,backpack,34,False,True,rainy
2018,august,wednesday,travel,luggage,36,True,True,rainy
2018,august,wednesday,travel,trolley,18,True,False,rainy
2018,august,wednesday,travel,bag,12,True,False,rainy
2018,august,wednesday,travel,wallet,20,False,False,rainy
2018,august,wednesday,travel,sunglasses,10,False,False,rainy
2018,august,wednesday,travel,watch,20,False,True,rainy
2018,august,wednesday,travel,shoes,29,True,False,rainy
2018,august,wednesday,travel,umbrella,34,True,True,rainy
2018,august,wednesday,beauty,lipstick,23,False,True,rainy
2018,august,wednesday,beauty,eyeliner,30,True,False,rainy
2018,august,wednesday,beauty,mascara,19,True,False,rainy
2018,august,wednesday,beauty,foundation,13,True,False,rainy
2018,august,wednesday,beauty,compact,10,False,False,rainy
2018,august,wednesday,beauty,kajal,30,True,True,rainy
2018,august,wednesday,beauty,nailpolish,25,True,False,rainy
2018,august,wednesday,beauty,perfume,12,False,True,rainy
2018,august,wednesday,beauty,shampoo,37,True,False,rainy
2018,august,wednesday,beauty,conditioner,25,False,False,rainy
2018,august,thursday,electronics,mobile,34,True,False,rainy
2018,august,thursday,electronics,laptop,14,False,False,rainy
2018,august,thursday,electronics,headphones,29,False,False,rainy
2018,august,thursday,electronics,camera,13,True,False,rainy
2018,august,thursday,electronics,television,12,False,False,rainy
2018,august,thursday,electronics,printer,6,False,False,rainy
2018,august,thursday,electronics,speaker,4,False,False,rainy
2018,august,thursday,electronics,smartwatch,11,True,False,rainy
2018,august,thursday,electronics,tablet,10,False,False,rainy
2018,august,thursday,electronics,heater,6,True,False,rainy
2018,august,thursday,beverages,coffee power,27,False,True,rainy
2018,august,thursday,beverages,softdrink,64,True,True,rainy
2018,august,thursday,beverages,juice,26,False,True,rainy
2018,august,thursday,beverages,energydrink,20,True,False,rainy
2018,august,thursday,beverages,milk,12,True,False,rainy
2018,august,thursday,clothing,saree,23,True,True,rainy
2018,august,thursday,clothing,kurta,15,False,False,rainy
2018,august,thursday,clothing,lehenga,8,False,False,rainy
2018,august,thursday,clothing,jeans,20,False,False,rainy
2018,august,thursday,clothing,shirt,40,True,False,rainy
2018,august,thursday,clothing,tshirt,47,True,False,rainy
2018,august,thursday,clothing,trouser,15,False,False,rainy
2018,august,thursday,clothing,jacket,12,False,True,rainy
2018,august,thursday,clothing,blazer,5,False,False,rainy
2018,august,thursday,clothing,suit,11,True,True,rainy
2018,august,thursday,travel,powerbank,30,False,False,rainy
2018,august,thursday,travel,backpack,30,True,False,rainy
2018,august,thursday,travel,luggage,27,False,True,rainy
2018,august,thursday,travel,trolley,20,False,True,rainy
2018,august,thursday,travel,bag,12,True,False,rainy
2018,august,thursday,travel,wallet,24,True,False,rainy
2018,august,thursday,travel,sunglasses,13,False,True,rainy
2018,august,thursday,travel,watch,18,True,False,rainy
2018,august,thursday,travel,shoes,33,False,True,rainy
2018,august,thursday,travel,umbrella,27,False,True,rainy
2018,august,thursday,beauty,lipstick,25,True,False,rainy
2018,august,thursday,beauty,eyeliner,31,True,False,rainy
2018,august,thursday,beauty,mascara,17,False,True,rainy
2018,august,thursday,beauty,foundation,15,True,True,rainy
2018,august,thursday,beauty,compact,10,False,False,rainy
2018,august,thursday,beauty,kajal,25,True,False,rainy
2018,august,thursday,beauty,nailpolish,20,False,False,rainy
2018,august,thursday,beauty,perfume,15,True,True,rainy
2018,august,thursday,beauty,shampoo,34,False,True,rainy
2018,august,thursday,beauty,conditioner,25,False,False,rainy
2018,august,friday,electronics,mobile,25,False,False,rainy
2018,august,friday,electronics,laptop,19,True,False,rainy
2018,august,friday,electronics,headphones,35,False,True,rainy
2018,august,friday,electronics,camera,12,True,False,rainy
2018,august,friday,electronics,television,16,True,False,rainy
2018,august,friday,electronics,printer,6,False,False,rainy
2018,august,friday,electronics,speaker,9,True,True,rainy
2018,august,friday,electronics,smartwatch,11,True,False,rainy
2018,august,friday,electronics,tablet,12,False,True,rainy
2018,august,friday,electronics,heater,8,True,True,rainy
2018,august,friday,beverages,coffee power,27,False,True,rainy
2018,august,friday,beverages,softdrink,42,False,True,rainy
2018,august,friday,beverages,juice,38,True,True,rainy
2018,august,friday,beverages,energydrink,17,False,False,rainy
2018,august,friday,beverages,milk,12,True,False,rainy
2018,august,friday,clothing,saree,16,True,False,rainy
2018,august,friday,clothing,kurta,24,True,False,rainy
2018,august,friday,clothing,lehenga,8,False,False,rainy
2018,august,friday,clothing,jeans,20,False,False,rainy
2018,august,friday,clothing,shirt,25,False,False,rainy
2018,august,friday,clothing,tshirt,46,True,False,rainy
2018,august,friday,clothing,trouser,24,True,False,rainy
2018,august,friday,clothing,jacket,12,False,True,rainy
2018,august,friday,clothing,blazer,5,False,False,rainy
2018,august,friday,clothing,suit,12,True,True,rainy
2018,august,friday,travel,powerbank,41,False,True,rainy
2018,august,friday,travel,backpack,25,False,False,rainy
2018,august,friday,travel,luggage,20,False,False,rainy
2018,august,friday,travel,trolley,15,False,False,rainy
2018,august,friday,travel,bag,18,True,True,rainy
2018,august,friday,travel,wallet,27,False,True,rainy
2018,august,friday,travel,sunglasses,18,True,True,rainy
2018,august,friday,travel,watch,18,True,False,rainy
2018,august,friday,travel,shoes,25,False,False,rainy
2018,august,friday,travel,umbrella,20,False,False,rainy
2018,august,friday,beauty,lipstick,25,True,False,rainy
2018,august,friday,beauty,eyeliner,38,True,True,rainy
2018,august,friday,beauty,mascara,18,True,False,rainy
2018,august,friday,beauty,foundation,14,True,True,rainy
2018,august,friday,beauty,compact,10,False,False,rainy
2018,august,friday,beauty,kajal,20,False,False,rainy
2018,august,friday,beauty,nailpolish,25,True,False,rainy
2018,august,friday,beauty,perfume,15,True,True,rainy
2018,august,friday,beauty,shampoo,34,False,True,rainy
2018,august,friday,beauty,conditioner,36,True,True,rainy
2018,august,saturday,electronics,mobile,49,True,True,rainy
2018,august,saturday,electronics,laptop,17,False,True,rainy
2018,august,saturday,electronics,headphones,56,True,True,rainy
2018,august,saturday,electronics,camera,18,True,True,rainy
2018,august,saturday,electronics,television,25,True,True,rainy
2018,august,saturday,electronics,printer,12,True,True,rainy
2018,august,saturday,electronics,speaker,5,False,True,rainy
2018,august,saturday,electronics,smartwatch,10,False,True,rainy
2018,august,saturday,electronics,tablet,21,True,True,rainy
2018,august,saturday,electronics,heater,5,False,True,rainy
2018,august,saturday,beverages,coffee power,27,False,True,rainy
2018,august,saturday,beverages,softdrink,42,False,True,rainy
2018,august,saturday,beverages,juice,27,False,True,rainy
2018,august,saturday,beverages,energydrink,23,False,True,rainy
2018,august,saturday,beverages,milk,14,False,True,rainy
2018,august,saturday,clothing,saree,21,True,True,rainy
2018,august,saturday,clothing,kurta,35,True,True,rainy
2018,august,saturday,clothing,lehenga,18,True,True,rainy
2018,august,saturday,clothing,jeans,23,False,True,rainy
2018,august,saturday,clothing,shirt,28,False,True,rainy
2018,august,saturday,clothing,tshirt,34,False,True,rainy
2018,august,saturday,clothing,trouser,17,False,True,rainy
2018,august,saturday,clothing,jacket,12,False,True,rainy
2018,august,saturday,clothing,blazer,11,True,True,rainy
2018,august,saturday,clothing,suit,6,False,True,rainy
2018,august,saturday,travel,powerbank,52,True,True,rainy
2018,august,saturday,travel,backpack,34,False,True,rainy
2018,august,saturday,travel,luggage,35,True,True,rainy
2018,august,saturday,travel,trolley,27,True,True,rainy
2018,august,saturday,travel,bag,18,True,True,rainy
2018,august,saturday,travel,wallet,34,True,True,rainy
2018,august,saturday,travel,sunglasses,14,False,True,rainy
2018,august,saturday,travel,watch,20,False,True,rainy
2018,august,saturday,travel,shoes,33,False,True,rainy
2018,august,saturday,travel,umbrella,36,True,True,rainy
2018,august,saturday,beauty,lipstick,29,True,True,rainy
2018,august,saturday,beauty,eyeliner,37,True,True,rainy
2018,august,saturday,beauty,mascara,22,True,True,rainy
2018,august,saturday,beauty,foundation,12,False,True,rainy
2018,august,saturday,beauty,compact,15,True,True,rainy
2018,august,saturday,beauty,kajal,22,False,True,rainy
2018,august,saturday,beauty,nailpolish,29,True,True,rainy
2018,august,saturday,beauty,perfume,12,False,True,rainy
2018,august,saturday,beauty,shampoo,34,False,True,rainy
2018,august,saturday,beauty,conditioner,28,False,True,rainy
2018,august,sunday,electronics,mobile,50,True,True,rainy
2018,august,sunday,electronics,laptop,17,False,True,rainy
2018,august,sunday,electronics,headphones,35,False,True,rainy
2018,august,sunday,electronics,camera,11,False,True,rainy
2018,august,sunday,electronics,television,15,False,True,rainy
2018,august,sunday,electronics,printer,12,True,True,rainy
2018,august,sunday,electronics,speaker,8,True,True,rainy
2018,august,sunday,electronics,smartwatch,15,True,True,rainy
2018,august,sunday,electronics,tablet,12,False,True,rainy
2018,august,sunday,electronics,heater,5,False,True,rainy
2018,august,sunday,beverages,coffee power,27,False,True,rainy
2018,august,sunday,beverages,softdrink,44,False,True,rainy
2018,august,sunday,beverages,juice,39,True,True,rainy
2018,august,sunday,beverages,energydrink,34,True,True,rainy
2018,august,sunday,beverages,milk,19,True,True,rainy
2018,august,sunday,clothing,saree,23,True,True,rainy
2018,august,sunday,clothing,kurta,17,False,True,rainy
2018,august,sunday,clothing,lehenga,19,True,True,rainy
2018,august,sunday,clothing,jeans,46,True,True,rainy
2018,august,sunday,clothing,shirt,55,True,True,rainy
2018,august,sunday,clothing,tshirt,34,False,True,rainy
2018,august,sunday,clothing,trouser,34,True,True,rainy
2018,august,sunday,clothing,jacket,12,False,True,rainy
2018,august,sunday,clothing,blazer,6,False,True,rainy
2018,august,sunday,clothing,suit,11,True,True,rainy
2018,august,sunday,travel,powerbank,40,False,True,rainy
2018,august,sunday,travel,backpack,43,True,True,rainy
2018,august,sunday,travel,luggage,27,False,True,rainy
2018,august,sunday,travel,trolley,26,True,True,rainy
2018,august,sunday,travel,bag,14,False,True,rainy
2018,august,sunday,travel,wallet,27,False,True,rainy
2018,august,sunday,travel,sunglasses,18,True,True,rainy
2018,august,sunday,travel,watch,27,True,True,rainy
2018,august,sunday,travel,shoes,45,True,True,rainy
2018,august,sunday,travel,umbrella,36,True,True,rainy
2018,august,sunday,beauty,lipstick,29,True,True,rainy
2018,august,sunday,beauty,eyeliner,37,True,True,rainy
2018,august,sunday,beauty,mascara,22,True,True,rainy
2018,august,sunday,beauty,foundation,12,False,True,rainy
2018,august,sunday,beauty,compact,12,False,True,rainy
2018,august,sunday,beauty,kajal,31,True,True,rainy
2018,august,sunday,beauty,nailpolish,22,False,True,rainy
2018,august,sunday,beauty,perfume,16,True,True,rainy
2018,august,sunday,beauty,shampoo,45,True,True,rainy
2018,august,sunday,beauty,conditioner,28,False,True,rainy
2018,september,monday,electronics,mobile,34,True,False,winter
2018,september,monday,electronics,laptop,14,False,False,winter
2018,september,monday,electronics,headphones,29,False,False,winter
2018,september,monday,electronics,camera,12,True,False,winter
2018,september,monday,electronics,television,17,True,False,winter
2018,september,monday,electronics,printer,12,True,True,winter
2018,september,monday,electronics,speaker,4,False,False,winter
2018,september,monday,electronics,smartwatch,8,False,False,winter
2018,september,monday,electronics,tablet,12,False,True,winter
2018,september,monday,electronics,heater,8,True,True,winter
2018,september,monday,beverages,coffee power,27,False,True,winter
2018,september,monday,beverages,softdrink,38,True,False,winter
2018,september,monday,beverages,juice,39,True,True,winter
2018,september,monday,beverages,energydrink,20,True,False,winter
2018,september,monday,beverages,milk,12,True,False,winter
2018,september,monday,clothing,saree,22,True,True,winter
2018,september,monday,clothing,kurta,15,False,False,winter
2018,september,monday,clothing,lehenga,18,True,True,winter
2018,september,monday,clothing,jeans,23,False,True,winter
2018,september,monday,clothing,shirt,38,True,False,winter
2018,september,monday,clothing,tshirt,30,False,False,winter
2018,september,monday,clothing,trouser,23,True,False,winter
2018,september,monday,clothing,jacket,12,False,True,winter
2018,september,monday,clothing,blazer,12,True,True,winter
2018,september,monday,clothing,suit,11,True,True,winter
2018,september,monday,travel,powerbank,52,True,True,winter
2018,september,monday,travel,backpack,44,True,True,winter
2018,september,monday,travel,luggage,24,True,False,winter
2018,september,monday,travel,trolley,18,True,False,winter
2018,september,monday,travel,bag,10,False,False,winter
2018,september,monday,travel,wallet,23,True,False,winter
2018,september,monday,travel,sunglasses,12,True,False,winter
2018,september,monday,travel,watch,27,True,True,winter
2018,september,monday,travel,shoes,33,False,True,winter
2018,september,monday,travel,umbrella,24,True,False,winter
2018,september,monday,beauty,lipstick,30,True,True,winter
2018,september,monday,beauty,eyeliner,28,False,True,winter
2018,september,monday,beauty,mascara,23,True,True,winter
2018,september,monday,beauty,foundation,15,True,True,winter
2018,september,monday,beauty,compact,13,True,False,winter
2018,september,monday,beauty,kajal,25,True,False,winter
2018,september,monday,beauty,nailpolish,20,False,False,winter
2018,september,monday,beauty,perfume,10,False,False,winter
2018,september,monday,beauty,shampoo,45,True,True,winter
2018,september,monday,beauty,conditioner,28,False,True,winter
2018,september,tuesday,electronics,mobile,30,False,True,winter
2018,september,tuesday,electronics,laptop,26,True,True,winter
2018,september,tuesday,electronics,headphones,40,True,False,winter
2018,september,tuesday,electronics,camera,18,True,True,winter
2018,september,tuesday,electronics,television,24,True,True,winter
2018,september,tuesday,electronics,printer,6,False,False,winter
2018,september,tuesday,electronics,speaker,5,False,True,winter
2018,september,tuesday,electronics,smartwatch,16,True,True,winter
2018,september,tuesday,electronics,tablet,12,False,True,winter
2018,september,tuesday,electronics,heater,6,True,False,winter
2018,september,tuesday,beverages,coffee power,38,True,True,winter
2018,september,tuesday,beverages,softdrink,32,False,False,winter
2018,september,tuesday,beverages,juice,20,False,False,winter
2018,september,tuesday,beverages,energydrink,23,False,True,winter
2018,september,tuesday,beverages,milk,14,False,True,winter
2018,september,tuesday,clothing,saree,12,False,True,winter
2018,september,tuesday,clothing,kurta,33,True,True,winter
2018,september,tuesday,clothing,lehenga,8,False,False,winter
2018,september,tuesday,clothing,jeans,20,False,False,winter
2018,september,tuesday,clothing,shirt,29,False,True,winter
2018,september,tuesday,clothing,tshirt,34,False,True,winter
2018,september,tuesday,clothing,trouser,17,False,True,winter
2018,september,tuesday,clothing,jacket,21,True,True,winter
2018,september,tuesday,clothing,blazer,6,False,True,winter
2018,september,tuesday,clothing,suit,11,True,True,winter
2018,september,tuesday,travel,powerbank,40,False,True,winter
2018,september,tuesday,travel,backpack,43,True,True,winter
2018,september,tuesday,travel,luggage,20,False,False,winter
2018,september,tuesday,travel,trolley,18,True,False,winter
2018,september,tuesday,travel,bag,14,False,True,winter
2018,september,tuesday,travel,wallet,23,True,False,winter
2018,september,tuesday,travel,sunglasses,12,True,False,winter
2018,september,tuesday,travel,watch,18,True,False,winter
2018,september,tuesday,travel,shoes,30,True,False,winter
2018,september,tuesday,travel,umbrella,27,False,True,winter
2018,september,tuesday,beauty,lipstick,25,True,False,winter
2018,september,tuesday,beauty,eyeliner,28,False,True,winter
2018,september,tuesday,beauty,mascara,17,False,True,winter
2018,september,tuesday,beauty,foundation,12,False,True,winter
2018,september,tuesday,beauty,compact,13,True,False,winter
2018,september,tuesday,beauty,kajal,30,True,True,winter
2018,september,tuesday,beauty,nailpolish,25,True,False,winter
2018,september,tuesday,beauty,perfume,16,True,True,winter
2018,september,tuesday,beauty,shampoo,44,True,True,winter
2018,september,tuesday,beauty,conditioner,37,True,True,winter
2018,september,wednesday,electronics,mobile,34,True,False,winter
2018,september,wednesday,electronics,laptop,19,True,False,winter
2018,september,wednesday,electronics,headphones,34,False,True,winter
2018,september,wednesday,electronics,camera,12,True,False,winter
2018,september,wednesday,electronics,television,12,False,False,winter
2018,september,wednesday,electronics,printer,7,False,True,winter
2018,september,wednesday,electronics,speaker,4,False,False,winter
2018,september,wednesday,electronics,smartwatch,16,True,True,winter
2018,september,wednesday,electronics,tablet,14,True,False,winter
2018,september,wednesday,electronics,heater,6,True,False,winter
2018,september,wednesday,beverages,coffee power,20,False,False,winter
2018,september,wednesday,beverages,softdrink,32,False,False,winter
2018,september,wednesday,beverages,juice,40,True,True,winter
2018,september,wednesday,beverages,energydrink,23,False,True,winter
2018,september,wednesday,beverages,milk,10,False,False,winter
2018,september,wednesday,clothing,saree,22,True,True,winter
2018,september,wednesday,clothing,kurta,24,True,False,winter
2018,september,wednesday,clothing,lehenga,8,False,False,winter
2018,september,wednesday,clothing,jeans,20,False,False,winter
2018,september,wednesday,clothing,shirt,29,False,True,winter
2018,september,wednesday,clothing,tshirt,35,False,True,winter
2018,september,wednesday,clothing,trouser,18,False,True,winter
2018,september,wednesday,clothing,jacket,16,True,False,winter
2018,september,wednesday,clothing,blazer,12,True,True,winter
2018,september,wednesday,clothing,suit,6,False,True,winter
2018,september,wednesday,travel,powerbank,50,True,True,winter
2018,september,wednesday,travel,backpack,30,True,False,winter
2018,september,wednesday,travel,luggage,35,True,True,winter
2018,september,wednesday,travel,trolley,26,True,True,winter
2018,september,wednesday,travel,bag,18,True,True,winter
2018,september,wednesday,travel,wallet,27,False,True,winter
2018,september,wednesday,travel,sunglasses,13,False,True,winter
2018,september,wednesday,travel,watch,18,True,False,winter
2018,september,wednesday,travel,shoes,33,False,True,winter
2018,september,wednesday,travel,umbrella,27,False,True,winter
2018,september,wednesday,beauty,lipstick,24,True,False,winter
2018,september,wednesday,beauty,eyeliner,36,True,True,winter
2018,september,wednesday,beauty,mascara,15,False,False,winter
2018,september,wednesday,beauty,foundation,10,False,False,winter
2018,september,wednesday,beauty,compact,11,False,True,winter
2018,september,wednesday,beauty,kajal,25,True,False,winter
2018,september,wednesday,beauty,nailpolish,25,True,False,winter
2018,september,wednesday,beauty,perfume,12,False,True,winter
2018,september,wednesday,beauty,shampoo,37,True,False,winter
2018,september,wednesday,beauty,conditioner,31,True,False,winter
2018,september,thursday,electronics,mobile,30,False,True,winter
2018,september,thursday,electronics,laptop,17,False,True,winter
2018,september,thursday,electronics,headphones,29,False,False,winter
2018,september,thursday,electronics,camera,18,True,True,winter
2018,september,thursday,electronics,television,12,False,False,winter
2018,september,thursday,electronics,printer,8,False,True,winter
2018,september,thursday,electronics,speaker,5,False,True,winter
2018,september,thursday,electronics,smartwatch,16,True,True,winter
2018,september,thursday,electronics,tablet,10,False,False,winter
2018,september,thursday,electronics,heater,8,True,True,winter
2018,september,thursday,beverages,coffee power,23,True,False,winter
2018,september,thursday,beverages,softdrink,38,True,False,winter
2018,september,thursday,beverages,juice,20,False,False,winter
2018,september,thursday,beverages,energydrink,32,True,True,winter
2018,september,thursday,beverages,milk,10,False,False,winter
2018,september,thursday,clothing,saree,16,True,False,winter
2018,september,thursday,clothing,kurta,33,True,True,winter
2018,september,thursday,clothing,lehenga,10,False,True,winter
2018,september,thursday,clothing,jeans,32,True,False,winter
2018,september,thursday,clothing,shirt,25,False,False,winter
2018,september,thursday,clothing,tshirt,48,True,False,winter
2018,september,thursday,clothing,trouser,32,True,True,winter
2018,september,thursday,clothing,jacket,10,False,False,winter
2018,september,thursday,clothing,blazer,8,True,False,winter
2018,september,thursday,clothing,suit,11,True,True,winter
2018,september,thursday,travel,powerbank,52,True,True,winter
2018,september,thursday,travel,backpack,29,True,False,winter
2018,september,thursday,travel,luggage,20,False,False,winter
2018,september,thursday,travel,trolley,18,True,False,winter
2018,september,thursday,travel,bag,12,True,False,winter
2018,september,thursday,travel,wallet,24,True,False,winter
2018,september,thursday,travel,sunglasses,10,False,False,winter
2018,september,thursday,travel,watch,15,False,False,winter
2018,september,thursday,travel,shoes,34,False,True,winter
2018,september,thursday,travel,umbrella,24,True,False,winter
2018,september,thursday,beauty,lipstick,30,True,True,winter
2018,september,thursday,beauty,eyeliner,37,True,True,winter
2018,september,thursday,beauty,mascara,19,True,False,winter
2018,september,thursday,beauty,foundation,10,False,False,winter
2018,september,thursday,beauty,compact,10,False,False,winter
2018,september,thursday,beauty,kajal,20,False,False,winter
2018,september,thursday,beauty,nailpolish,30,True,True,winter
2018,september,thursday,beauty,perfume,10,False,False,winter
2018,september,thursday,beauty,shampoo,44,True,True,winter
2018,september,thursday,beauty,conditioner,28,False,True,winter
2018,september,friday,electronics,mobile,50,True,True,winter
2018,september,friday,electronics,laptop,14,False,False,winter
2018,september,friday,electronics,headphones,38,True,False,winter
2018,september,friday,electronics,camera,11,False,True,winter
2018,september,friday,electronics,television,25,True,True,winter
2018,september,friday,electronics,printer,8,False,True,winter
2018,september,friday,electronics,speaker,9,True,True,winter
2018,september,friday,electronics,smartwatch,10,False,True,winter
2018,september,friday,electronics,tablet,12,False,True,winter
2018,september,friday,electronics,heater,6,True,False,winter
2018,september,friday,beverages,coffee power,27,False,True,winter
2018,september,friday,beverages,softdrink,64,True,True,winter
2018,september,friday,beverages,juice,39,True,True,winter
2018,september,friday,beverages,energydrink,33,True,True,winter
2018,september,friday,beverages,milk,20,True,True,winter
2018,september,friday,clothing,saree,12,False,True,winter
2018,september,friday,clothing,kurta,18,False,True,winter
2018,september,friday,clothing,lehenga,9,False,True,winter
2018,september,friday,clothing,jeans,44,True,True,winter
2018,september,friday,clothing,shirt,25,False,False,winter
2018,september,friday,clothing,tshirt,30,False,False,winter
2018,september,friday,clothing,trouser,24,True,False,winter
2018,september,friday,clothing,jacket,10,False,False,winter
2018,september,friday,clothing,blazer,5,False,False,winter
2018,september,friday,clothing,suit,5,False,False,winter
2018,september,friday,travel,powerbank,51,True,True,winter
2018,september,friday,travel,backpack,30,True,False,winter
2018,september,friday,travel,luggage,20,False,False,winter
2018,september,friday,travel,trolley,20,False,True,winter
2018,september,friday,travel,bag,12,True,False,winter
2018,september,friday,travel,wallet,24,True,False,winter
2018,september,friday,travel,sunglasses,14,False,True,winter
2018,september,friday,travel,watch,26,True,True,winter
2018,september,friday,travel,shoes,44,True,True,winter
2018,september,friday,travel,umbrella,27,False,True,winter
2018,september,friday,beauty,lipstick,30,True,True,winter
2018,september,friday,beauty,eyeliner,25,False,False,winter
2018,september,friday,beauty,mascara,15,False,False,winter
2018,september,friday,beauty,foundation,12,False,True,winter
2018,september,friday,beauty,compact,10,False,False,winter
2018,september,friday,beauty,kajal,29,True,True,winter
2018,september,friday,beauty,nailpolish,25,True,False,winter
2018,september,friday,beauty,perfume,11,False,True,winter
2018,september,friday,beauty,shampoo,36,True,False,winter
2018,september,friday,beauty,conditioner,31,True,False,winter
2018,september,saturday,electronics,mobile,48,True,True,winter
2018,september,saturday,electronics,laptop,28,True,True,winter
2018,september,saturday,electronics,headphones,34,False,True,winter
2018,september,saturday,electronics,camera,18,True,True,winter
2018,september,saturday,electronics,television,15,False,True,winter
2018,september,saturday,electronics,printer,12,True,True,winter
2018,september,saturday,electronics,speaker,8,True,True,winter
2018,september,saturday,electronics,smartwatch,10,False,True,winter
2018,september,saturday,electronics,tablet,12,False,True,winter
2018,september,saturday,electronics,heater,5,False,True,winter
2018,september,saturday,beverages,coffee power,27,False,True,winter
2018,september,saturday,beverages,softdrink,43,False,True,winter
2018,september,saturday,beverages,juice,26,False,True,winter
2018,september,saturday,beverages,energydrink,23,False,True,winter
2018,september,saturday,beverages,milk,19,True,True,winter
2018,september,saturday,clothing,saree,12,False,True,winter
2018,september,saturday,clothing,kurta,17,False,True,winter
2018,september,saturday,clothing,lehenga,9,False,True,winter
2018,september,saturday,clothing,jeans,46,True,True,winter
2018,september,saturday,clothing,shirt,29,False,True,winter
2018,september,saturday,clothing,tshirt,66,True,True,winter
2018,september,saturday,clothing,trouser,33,True,True,winter
2018,september,saturday,clothing,jacket,22,True,True,winter
2018,september,saturday,clothing,blazer,12,True,True,winter
2018,september,saturday,clothing,suit,6,False,True,winter
2018,september,saturday,travel,powerbank,50,True,True,winter
2018,september,saturday,travel,backpack,34,False,True,winter
2018,september,saturday,travel,luggage,35,True,True,winter
2018,september,saturday,travel,trolley,20,False,True,winter
2018,september,saturday,travel,bag,18,True,True,winter
2018,september,saturday,travel,wallet,34,True,True,winter
2018,september,saturday,travel,sunglasses,14,False,True,winter
2018,september,saturday,travel,watch,20,False,True,winter
2018,september,saturday,travel,shoes,34,False,True,winter
2018,september,saturday,travel,umbrella,27,False,True,winter
2018,september,saturday,beauty,lipstick,23,False,True,winter
2018,september,saturday,beauty,eyeliner,37,True,True,winter
2018,september,saturday,beauty,mascara,17,False,True,winter
2018,september,saturday,beauty,foundation,12,False,True,winter
2018,september,saturday,beauty,compact,11,False,True,winter
2018,september,saturday,beauty,kajal,30,True,True,winter
2018,september,saturday,beauty,nailpolish,22,False,True,winter
2018,september,saturday,beauty,perfume,15,True,True,winter
2018,september,saturday,beauty,shampoo,34,False,True,winter
2018,september,saturday,beauty,conditioner,28,False,True,winter
2018,september,sunday,electronics,mobile,50,True,True,winter
2018,september,sunday,electronics,laptop,27,True,True,winter
2018,september,sunday,electronics,headphones,35,False,True,winter
2018,september,sunday,electronics,camera,11,False,True,winter
2018,september,sunday,electronics,television,15,False,True,winter
2018,september,sunday,electronics,printer,12,True,True,winter
2018,september,sunday,electronics,speaker,5,False,True,winter
2018,september,sunday,electronics,smartwatch,16,True,True,winter
2018,september,sunday,electronics,tablet,20,True,True,winter
2018,september,sunday,electronics,heater,8,True,True,winter
2018,september,sunday,beverages,coffee power,27,False,True,winter
2018,september,sunday,beverages,softdrink,63,True,True,winter
2018,september,sunday,beverages,juice,27,False,True,winter
2018,september,sunday,beverages,energydrink,33,True,True,winter
2018,september,sunday,beverages,milk,14,False,True,winter
2018,september,sunday,clothing,saree,22,True,True,winter
2018,september,sunday,clothing,kurta,34,True,True,winter
2018,september,sunday,clothing,lehenga,9,False,True,winter
2018,september,sunday,clothing,jeans,46,True,True,winter
2018,september,sunday,clothing,shirt,28,False,True,winter
2018,september,sunday,clothing,tshirt,66,True,True,winter
2018,september,sunday,clothing,trouser,33,True,True,winter
2018,september,sunday,clothing,jacket,12,False,True,winter
2018,september,sunday,clothing,blazer,11,True,True,winter
2018,september,sunday,clothing,suit,6,False,True,winter
2018,september,sunday,travel,powerbank,41,False,True,winter
2018,september,sunday,travel,backpack,43,True,True,winter
